policy_id,inception_date,expiration_date,company_id,exposure_units,premium
29304,2016-12-01,2017-12-01,166,24,835.61
29305,2016-08-01,2017-08-01,4669,11,679.58
29306,2016-07-01,2017-07-01,8518,57,1512.92
29307,2016-10-01,2017-10-01,6399,28,866.44
29308,2016-06-01,2017-06-01,14230,30,880.24
29309,2016-08-01,2017-08-01,6283,3,839.44
29310,2016-07-01,2017-07-01,23653,5,521.89
29311,2016-11-01,2017-11-01,10155,12,871.23
29312,2016-07-01,2017-07-01,4071,43,1190.3
29313,2016-01-01,2016-12-31,13524,43,1190.3
29314,2016-07-01,2017-07-01,16086,30,1100.3
29315,2016-01-01,2016-12-31,3603,89,1372.16
29316,2016-08-01,2017-08-01,10393,118,2308.27
29317,2016-09-01,2017-09-01,13831,45,961.33
29318,2016-07-01,2017-07-01,6516,14,727.81
29319,2016-07-01,2017-07-01,8022,46,965.73
29320,2016-09-01,2017-09-01,23469,3,419.72
29321,2016-08-01,2017-08-01,12179,23,827.1
29322,2016-01-01,2016-12-31,20620,18,778.07
29323,2016-10-01,2017-10-01,16023,59,2538.77
29324,2016-01-01,2016-12-31,24397,35,1138.84
29325,2016-08-01,2017-08-01,5164,12,696.98
29326,2016-10-01,2017-10-01,17624,4,477.26
29327,2016-01-01,2016-12-31,22856,35,911.07
29328,2016-07-01,2017-07-01,20449,30,1100.3
29329,2016-07-01,2017-07-01,7863,60,1018.87
29330,2016-02-01,2017-01-31,19512,24,1671.22
29331,2016-07-01,2017-07-01,9811,30,880.24
29332,2016-01-01,2016-12-31,24514,16,754.52
29333,2016-07-01,2017-07-01,1072,9,1278.89
29334,2016-08-01,2017-08-01,22740,7,1178.36
29335,2016-01-01,2016-12-31,2687,67,1301.17
29336,2016-03-01,2017-03-01,2697,21,1011.13
29337,2016-07-01,2017-07-01,22644,30,880.24
29338,2016-01-01,2016-12-31,25223,22,1636.42
29339,2016-07-01,2017-07-01,19945,22,818.21
29340,2016-07-01,2017-07-01,13793,4,596.57
29341,2016-07-01,2017-07-01,12650,16,754.52
29342,2016-05-01,2017-05-01,5240,3,839.44
29343,2016-07-01,2017-07-01,11549,19,986.11
29344,2016-12-01,2017-12-01,8172,88,1095.47
29345,2016-07-01,2017-07-01,11459,34,1131.59
29346,2016-08-01,2017-08-01,13634,1,200
29347,2016-01-01,2016-12-31,26166,1,200
29348,2016-07-01,2017-07-01,21895,67,1561.41
29349,2016-01-01,2016-12-31,1800,17,1149.96
29350,2016-02-01,2017-01-31,15078,208,1267.51
29351,2016-12-01,2017-12-01,15752,46,965.73
29352,2016-07-01,2017-07-01,20086,26,851.62
29353,2016-01-01,2016-12-31,5791,18,1458.89
29354,2016-04-01,2017-04-01,1275,26,851.62
29355,2016-01-01,2016-12-31,3958,170,1227.16
29356,2016-07-01,2017-07-01,26888,1,200
29357,2016-09-01,2017-09-01,11521,12,696.98
29358,2016-10-01,2017-10-01,22705,30,880.24
29359,2016-03-01,2017-03-01,22432,101,1403.78
29360,2016-01-01,2016-12-31,21723,4,477.26
29361,2016-01-01,2016-12-31,15778,6,558.35
29362,2016-09-01,2017-09-01,12620,2,338.63
29363,2016-05-01,2017-05-01,9739,86,1090.87
29364,2016-01-01,2016-12-31,16309,6,697.94
29365,2016-01-01,2016-12-31,5069,7,589.18
29366,2016-06-01,2017-06-01,9001,6,558.35
29367,2016-01-01,2016-12-31,19704,10,660.52
29368,2016-05-01,2017-05-01,23865,144,1193.96
29369,2016-12-01,2017-12-01,22926,130,1760.26
29370,2016-05-01,2017-05-01,21647,37,922.18
29371,2016-04-01,2017-04-01,14881,30,880.24
29372,2016-01-01,2016-12-31,23607,28,866.44
29373,2016-01-01,2016-12-31,24748,56,1005.07
29374,2016-02-01,2017-01-31,27598,13,891.24
29375,2016-08-01,2017-08-01,9389,62,1025.43
29376,2016-07-01,2017-07-01,15405,101,1123.02
29377,2016-01-01,2016-12-31,26350,9,639.44
29378,2016-10-01,2017-10-01,11439,91,1102.17
29379,2016-03-01,2017-03-01,17899,18,778.07
29380,2016-01-01,2016-12-31,15219,6,558.35
29381,2016-01-01,2016-12-31,23061,86,1363.59
29382,2016-07-01,2017-07-01,10783,43,1428.36
29383,2016-08-01,2017-08-01,4514,41,942.71
29384,2016-11-01,2017-11-01,20767,64,1031.78
29385,2016-07-01,2017-07-01,16039,74,1060.81
29386,2016-06-01,2017-06-01,3785,144,1492.45
29387,2016-01-01,2016-12-31,520,288,2665.18
29388,2016-07-01,2017-07-01,5658,16,943.15
29389,2016-11-01,2017-11-01,13710,46,1810.74
29390,2016-07-01,2017-07-01,22667,113,1145.48
29391,2016-02-01,2017-01-31,20258,1,200
29392,2016-08-01,2017-08-01,15772,1,200
29393,2016-01-01,2016-12-31,935,30,880.24
29394,2016-07-01,2017-07-01,16607,58,1265.11
29395,2016-01-01,2016-12-31,10772,38,927.52
29396,2016-07-01,2017-07-01,22430,30,880.24
29397,2016-10-01,2017-10-01,19269,53,994.06
29398,2016-01-01,2016-12-31,19449,8,615.89
29399,2016-07-01,2017-07-01,8789,2,338.63
29400,2016-02-01,2017-01-31,4835,74,1326.02
29401,2016-09-01,2017-09-01,10164,10,1651.29
29402,2016-07-01,2017-07-01,12300,30,1100.3
29403,2016-07-01,2017-07-01,2112,30,1320.36
29404,2016-03-01,2017-03-01,7660,6,697.94
29405,2016-07-01,2017-07-01,18158,17,958.3
29406,2016-07-01,2017-07-01,2982,13,891.24
29407,2016-11-01,2017-11-01,17905,30,880.24
29408,2016-09-01,2017-09-01,1434,59,1269.38
29409,2016-10-01,2017-10-01,17332,142,1191.17
29410,2016-07-01,2017-07-01,26735,8,615.89
29411,2016-09-01,2017-09-01,1808,2,423.29
29412,2016-01-01,2016-12-31,7023,2,338.63
29413,2016-07-01,2017-07-01,22062,1,200
29414,2016-07-01,2017-07-01,12191,51,986.37
29415,2016-07-01,2017-07-01,3837,5,521.89
29416,2016-06-01,2017-06-01,11433,24,1044.51
29417,2016-01-01,2016-12-31,23673,26,1064.52
29418,2016-03-01,2017-03-01,22308,2,338.63
29419,2016-01-01,2016-12-31,14836,10,660.52
29420,2016-07-01,2017-07-01,15455,13,712.99
29421,2016-01-01,2016-12-31,27092,30,880.24
29422,2016-03-01,2017-03-01,25081,34,905.27
29423,2016-07-01,2017-07-01,10102,61,1022.17
29424,2016-01-01,2016-12-31,20442,8,923.83
29425,2016-01-01,2016-12-31,3822,4,477.26
29426,2016-11-01,2017-11-01,21833,30,880.24
29427,2016-01-01,2016-12-31,2519,46,965.73
29428,2016-11-01,2017-11-01,10572,74,1060.81
29429,2016-01-01,2016-12-31,24906,78,1071.34
29430,2016-07-01,2017-07-01,15043,10,660.52
29431,2016-01-01,2016-12-31,27586,99,2797.56
29432,2016-10-01,2017-10-01,14135,30,880.24
29433,2016-07-01,2017-07-01,8355,2,338.63
29434,2016-04-01,2017-04-01,18355,30,1320.36
29435,2016-01-01,2016-12-31,8858,30,880.24
29436,2016-01-01,2016-12-31,26855,58,1012.09
29437,2016-04-01,2017-04-01,27583,120,1736.25
29438,2016-04-01,2017-04-01,9783,16,754.52
29439,2016-01-01,2016-12-31,15689,30,1100.3
29440,2016-01-01,2016-12-31,17149,10,660.52
29441,2016-01-01,2016-12-31,16426,12,871.23
29442,2016-02-01,2017-01-31,20552,30,1100.3
29443,2016-01-01,2016-12-31,27729,26,1064.52
29444,2016-12-01,2017-12-01,1600,1,200
29445,2016-07-01,2017-07-01,25803,8,615.89
29446,2016-01-01,2016-12-31,10136,3,419.72
29447,2016-05-01,2017-05-01,16037,13,891.24
29448,2016-07-01,2017-07-01,22007,55,1001.47
29449,2016-07-01,2017-07-01,9973,1,200
29450,2016-05-01,2017-05-01,7517,58,1012.09
29451,2016-01-01,2016-12-31,24978,77,1603.14
29452,2016-09-01,2017-09-01,26052,28,866.44
29453,2016-03-01,2017-03-01,16576,16,754.52
29454,2016-08-01,2017-08-01,3040,209,2378.38
29455,2016-07-01,2017-07-01,1740,96,1112.87
29456,2016-07-01,2017-07-01,5203,234,2582.13
29457,2016-09-01,2017-09-01,23003,46,1207.16
29458,2016-01-01,2016-12-31,18911,30,2200.6
29459,2016-02-01,2017-01-31,12891,122,1160.8
29460,2016-09-01,2017-09-01,12210,48,1217.8
29461,2016-07-01,2017-07-01,22150,64,1289.72
29462,2016-12-01,2017-12-01,10715,10,825.65
29463,2016-01-01,2016-12-31,27020,2,338.63
29464,2016-02-01,2017-01-31,9427,14,727.81
29465,2016-10-01,2017-10-01,19552,32,893.15
29466,2016-12-01,2017-12-01,24960,120,1157.5
29467,2016-08-01,2017-08-01,6167,25,1687.55
29468,2016-12-01,2017-12-01,16222,2,338.63
29469,2016-12-01,2017-12-01,11380,34,2263.18
29470,2016-10-01,2017-10-01,20509,14,727.81
29471,2016-01-01,2016-12-31,3404,36,916.7
29472,2016-07-01,2017-07-01,10460,72,1978.75
29473,2016-01-01,2016-12-31,9336,16,943.15
29474,2016-01-01,2016-12-31,15952,30,880.24
29475,2016-07-01,2017-07-01,2661,34,905.27
29476,2016-01-01,2016-12-31,2363,59,1269.38
29477,2016-07-01,2017-07-01,8711,3,839.44
29478,2016-10-01,2017-10-01,17338,10,825.65
29479,2016-01-01,2016-12-31,15180,25,843.78
29480,2016-07-01,2017-07-01,9880,50,982.4
29481,2016-07-01,2017-07-01,6106,30,880.24
29482,2016-07-01,2017-07-01,16266,2,338.63
29483,2016-09-01,2017-09-01,8252,6,558.35
29484,2016-07-01,2017-07-01,14509,2,338.63
29485,2016-01-01,2016-12-31,21659,9,799.31
29486,2016-11-01,2017-11-01,26726,93,1106.52
29487,2016-07-01,2017-07-01,2608,98,1396.24
29488,2016-01-01,2016-12-31,3587,6,558.35
29489,2016-07-01,2017-07-01,4122,89,1097.73
29490,2016-01-01,2016-12-31,18546,82,1081.34
29491,2016-06-01,2017-06-01,24449,8,769.86
29492,2016-01-01,2016-12-31,9466,1,200
29493,2016-01-01,2016-12-31,6165,17,766.64
29494,2016-01-01,2016-12-31,15791,1,200
29495,2016-07-01,2017-07-01,25573,22,818.21
29496,2016-07-01,2017-07-01,25562,66,1037.93
29497,2016-11-01,2017-11-01,5380,2,338.63
29498,2016-02-01,2017-01-31,20108,1,200
29499,2016-10-01,2017-10-01,21564,29,873.46
29500,2016-08-01,2017-08-01,24003,30,880.24
29501,2016-07-01,2017-07-01,4093,5,521.89
29502,2016-01-01,2016-12-31,22110,18,778.07
29503,2016-07-01,2017-07-01,27050,7,589.18
29504,2016-07-01,2017-07-01,21406,230,1287.62
29505,2016-04-01,2017-04-01,12950,67,1040.94
29506,2016-07-01,2017-07-01,21688,10,660.52
29507,2016-08-01,2017-08-01,10899,30,880.24
29508,2016-01-01,2016-12-31,13160,10,660.52
29509,2016-04-01,2017-04-01,7431,4,954.52
29510,2016-01-01,2016-12-31,7077,59,1269.38
29511,2016-11-01,2017-11-01,11674,6,697.94
29512,2016-07-01,2017-07-01,1125,40,937.78
29513,2016-07-01,2017-07-01,13611,13,712.99
29514,2016-06-01,2017-06-01,18294,35,911.07
29515,2016-01-01,2016-12-31,14339,30,1100.3
29516,2016-12-01,2017-12-01,1746,8,615.89
29517,2016-05-01,2017-05-01,23013,50,982.4
29518,2016-07-01,2017-07-01,806,43,1190.3
29519,2016-01-01,2016-12-31,10327,7,589.18
29520,2016-07-01,2017-07-01,1488,22,1636.42
29521,2016-01-01,2016-12-31,3350,9,799.31
29522,2016-05-01,2017-05-01,18411,4,596.57
29523,2016-07-01,2017-07-01,4025,11,679.58
29524,2016-07-01,2017-07-01,27480,10,660.52
29525,2016-07-01,2017-07-01,17738,5,521.89
29526,2016-01-01,2016-12-31,4594,10,825.65
29527,2016-10-01,2017-10-01,642,43,952.24
29528,2016-01-01,2016-12-31,8828,35,911.07
29529,2016-01-01,2016-12-31,12849,53,1988.12
29530,2016-01-01,2016-12-31,27671,67,1040.94
29531,2016-07-01,2017-07-01,4847,94,1108.66
29532,2016-01-01,2016-12-31,6750,214,1591.49
29533,2016-07-01,2017-07-01,21451,19,1183.33
29534,2016-01-01,2016-12-31,17199,34,905.27
29535,2016-10-01,2017-10-01,11069,30,880.24
29536,2016-01-01,2016-12-31,22977,1,200
29537,2016-07-01,2017-07-01,25003,2,338.63
29538,2016-07-01,2017-07-01,19595,29,873.46
29539,2016-01-01,2016-12-31,24201,30,2200.6
29540,2016-01-01,2016-12-31,20416,46,1448.59
29541,2016-09-01,2017-09-01,19708,34,905.27
29542,2016-06-01,2017-06-01,9350,34,905.27
29543,2016-01-01,2016-12-31,9425,19,986.11
29544,2016-01-01,2016-12-31,14637,14,727.81
29545,2016-07-01,2017-07-01,10313,139,1483.62
29546,2016-01-01,2016-12-31,8667,46,965.73
29547,2016-01-01,2016-12-31,14482,30,880.24
29548,2016-07-01,2017-07-01,982,6,558.35
29549,2016-04-01,2017-04-01,25622,30,880.24
29550,2016-08-01,2017-08-01,20300,41,942.71
29551,2016-07-01,2017-07-01,14754,18,1556.15
29552,2016-01-01,2016-12-31,12040,10,660.52
29553,2016-11-01,2017-11-01,6685,30,880.24
29554,2016-07-01,2017-07-01,14820,1,250
29555,2016-04-01,2017-04-01,21029,10,660.52
29556,2016-08-01,2017-08-01,17792,30,880.24
29557,2016-12-01,2017-12-01,15235,50,982.4
29558,2016-07-01,2017-07-01,14467,1,300
29559,2016-11-01,2017-11-01,658,140,1188.33
29560,2016-10-01,2017-10-01,4548,3,839.44
29561,2016-07-01,2017-07-01,25932,41,942.71
29562,2016-01-01,2016-12-31,23993,25,1054.72
29563,2016-04-01,2017-04-01,25355,83,1083.77
29564,2016-09-01,2017-09-01,26424,6,558.35
29565,2016-08-01,2017-08-01,14028,240,1296.13
29566,2016-07-01,2017-07-01,24983,4,477.26
29567,2016-01-01,2016-12-31,2886,56,1256.34
29568,2016-07-01,2017-07-01,11296,208,1267.51
29569,2016-08-01,2017-08-01,7249,162,2435.04
29570,2016-01-01,2016-12-31,7591,46,965.73
29571,2016-07-01,2017-07-01,19912,18,1167.11
29572,2016-10-01,2017-10-01,17279,22,818.21
29573,2016-12-01,2017-12-01,5847,6,558.35
29574,2016-07-01,2017-07-01,13556,46,965.73
29575,2016-07-01,2017-07-01,7498,14,727.81
29576,2016-01-01,2016-12-31,14227,208,1267.51
29577,2016-07-01,2017-07-01,26044,30,880.24
29578,2016-10-01,2017-10-01,7734,5,652.36
29579,2016-12-01,2017-12-01,20234,69,2093.64
29580,2016-01-01,2016-12-31,23066,183,1241.9
29581,2016-01-01,2016-12-31,2930,54,997.8
29582,2016-01-01,2016-12-31,2023,30,880.24
29583,2016-01-01,2016-12-31,18261,30,880.24
29584,2016-04-01,2017-04-01,1554,22,818.21
29585,2016-10-01,2017-10-01,27476,51,1232.96
29586,2016-01-01,2016-12-31,13033,6,697.94
29587,2016-07-01,2017-07-01,17695,1,200
29588,2016-01-01,2016-12-31,846,21,808.9
29589,2016-01-01,2016-12-31,2041,250,1304.29
29590,2016-01-01,2016-12-31,1309,7,589.18
29591,2016-07-01,2017-07-01,4081,19,788.89
29592,2016-07-01,2017-07-01,341,8,1231.78
29593,2016-01-01,2016-12-31,10584,144,1790.94
29594,2016-07-01,2017-07-01,3150,6,558.35
29595,2016-01-01,2016-12-31,8149,77,1335.95
29596,2016-07-01,2017-07-01,21382,15,741.61
29597,2016-10-01,2017-10-01,22882,50,982.4
29598,2016-01-01,2016-12-31,22011,48,974.24
29599,2016-07-01,2017-07-01,12216,19,788.89
29600,2016-06-01,2017-06-01,19695,72,1055.33
29601,2016-01-01,2016-12-31,14299,44,956.84
29602,2016-03-01,2017-03-01,23292,1,200
29603,2016-01-01,2016-12-31,11378,7,589.18
29604,2016-07-01,2017-07-01,2436,38,1159.4
29605,2016-07-01,2017-07-01,24378,4,477.26
29606,2016-01-01,2016-12-31,1842,26,851.62
29607,2016-02-01,2017-01-31,25994,15,741.61
29608,2016-07-01,2017-07-01,6380,30,2200.6
29609,2016-04-01,2017-04-01,3261,26,851.62
29610,2016-08-01,2017-08-01,26502,30,880.24
29611,2016-07-01,2017-07-01,19785,26,851.62
29612,2016-07-01,2017-07-01,17181,3,524.65
29613,2016-03-01,2017-03-01,15740,6,558.35
29614,2016-09-01,2017-09-01,27265,59,1015.51
29615,2016-07-01,2017-07-01,13238,10,1651.29
29616,2016-07-01,2017-07-01,10990,30,880.24
29617,2016-10-01,2017-10-01,21080,35,911.07
29618,2016-01-01,2016-12-31,22301,17,766.64
29619,2016-01-01,2016-12-31,4921,240,2592.26
29620,2016-07-01,2017-07-01,10526,30,1100.3
29621,2016-07-01,2017-07-01,15051,83,1083.77
29622,2016-01-01,2016-12-31,26247,30,1100.3
29623,2016-08-01,2017-08-01,12068,22,818.21
29624,2016-07-01,2017-07-01,24784,41,942.71
29625,2016-07-01,2017-07-01,4143,22,818.21
29626,2016-11-01,2017-11-01,15665,43,952.24
29627,2016-02-01,2017-01-31,8735,3,629.58
29628,2016-03-01,2017-03-01,25494,30,880.24
29629,2016-07-01,2017-07-01,11836,10,660.52
29630,2016-06-01,2017-06-01,11423,30,880.24
29631,2016-07-01,2017-07-01,238,6,558.35
29632,2016-01-01,2016-12-31,6163,14,1455.62
29633,2016-01-01,2016-12-31,2741,19,788.89
29634,2016-07-01,2017-07-01,17947,34,905.27
29635,2016-07-01,2017-07-01,18810,1,200
29636,2016-01-01,2016-12-31,23537,30,880.24
29637,2016-07-01,2017-07-01,12595,14,909.76
29638,2016-07-01,2017-07-01,17425,14,1455.62
29639,2016-01-01,2016-12-31,27571,20,799.15
29640,2016-01-01,2016-12-31,21124,30,880.24
29641,2016-05-01,2017-05-01,24102,1,250
29642,2016-01-01,2016-12-31,19100,77,1335.95
29643,2016-06-01,2017-06-01,24568,77,1068.76
29644,2016-01-01,2016-12-31,2294,21,808.9
29645,2016-05-01,2017-05-01,10352,173,1538.32
29646,2016-12-01,2017-12-01,3366,38,1159.4
29647,2016-12-01,2017-12-01,25511,17,766.64
29648,2016-01-01,2016-12-31,25392,30,880.24
29649,2016-01-01,2016-12-31,19126,22,818.21
29650,2016-01-01,2016-12-31,15281,39,932.71
29651,2016-04-01,2017-04-01,18253,19,788.89
29652,2016-01-01,2016-12-31,10385,1,200
29653,2016-01-01,2016-12-31,3993,61,2044.35
29654,2016-08-01,2017-08-01,207,30,880.24
29655,2016-09-01,2017-09-01,12019,17,766.64
29656,2016-01-01,2016-12-31,5607,21,808.9
29657,2016-07-01,2017-07-01,3032,30,880.24
29658,2016-10-01,2017-10-01,26134,13,712.99
29659,2016-07-01,2017-07-01,24692,8,615.89
29660,2016-01-01,2016-12-31,6892,58,1012.09
29661,2016-01-01,2016-12-31,2345,85,1088.53
29662,2016-07-01,2017-07-01,4788,98,1116.99
29663,2016-11-01,2017-11-01,17406,10,660.52
29664,2016-01-01,2016-12-31,17781,25,843.78
29665,2016-10-01,2017-10-01,2145,9,959.17
29666,2016-07-01,2017-07-01,24951,10,660.52
29667,2016-07-01,2017-07-01,11575,29,2183.65
29668,2016-07-01,2017-07-01,17233,50,982.4
29669,2016-01-01,2016-12-31,8660,8,615.89
29670,2016-01-01,2016-12-31,23886,6,1116.7
29671,2016-01-01,2016-12-31,7792,21,808.9
29672,2016-01-01,2016-12-31,25815,3,524.65
29673,2016-01-01,2016-12-31,10066,10,660.52
29674,2016-07-01,2017-07-01,24831,130,1466.88
29675,2016-06-01,2017-06-01,15851,53,1242.57
29676,2016-06-01,2017-06-01,12580,1,200
29677,2016-05-01,2017-05-01,10883,5,521.89
29678,2016-08-01,2017-08-01,6742,30,880.24
29679,2016-01-01,2016-12-31,2718,2,338.63
29680,2016-07-01,2017-07-01,23682,17,766.64
29681,2016-07-01,2017-07-01,421,61,1533.26
29682,2016-01-01,2016-12-31,8440,40,937.78
29683,2016-11-01,2017-11-01,20554,19,986.11
29684,2016-08-01,2017-08-01,8819,43,1190.3
29685,2016-01-01,2016-12-31,19149,41,942.71
29686,2016-08-01,2017-08-01,13122,40,937.78
29687,2016-01-01,2016-12-31,3952,14,909.76
29688,2016-03-01,2017-03-01,23254,34,905.27
29689,2016-01-01,2016-12-31,8628,1,200
29690,2016-07-01,2017-07-01,11014,54,1496.7
29691,2016-08-01,2017-08-01,8171,11,679.58
29692,2016-05-01,2017-05-01,23233,16,754.52
29693,2016-01-01,2016-12-31,20694,12,871.23
29694,2016-02-01,2017-01-31,15577,28,866.44
29695,2016-03-01,2017-03-01,17584,4,477.26
29696,2016-07-01,2017-07-01,8964,46,965.73
29697,2016-07-01,2017-07-01,23782,5,521.89
29698,2016-07-01,2017-07-01,15397,70,1049.7
29699,2016-09-01,2017-09-01,10245,20,799.15
29700,2016-07-01,2017-07-01,1042,1,200
29701,2016-01-01,2016-12-31,12090,13,712.99
29702,2016-07-01,2017-07-01,1380,22,818.21
29703,2016-08-01,2017-08-01,13153,30,880.24
29704,2016-07-01,2017-07-01,9319,5,521.89
29705,2016-07-01,2017-07-01,23212,58,1265.11
29706,2016-03-01,2017-03-01,16940,17,766.64
29707,2016-09-01,2017-09-01,3222,8,615.89
29708,2016-04-01,2017-04-01,11109,45,961.33
29709,2016-01-01,2016-12-31,22074,109,1138.27
29710,2016-01-01,2016-12-31,14272,93,1383.15
29711,2016-07-01,2017-07-01,26093,30,880.24
29712,2016-09-01,2017-09-01,11250,35,911.07
29713,2016-06-01,2017-06-01,19863,30,880.24
29714,2016-04-01,2017-04-01,12218,2,338.63
29715,2016-01-01,2016-12-31,25712,202,1577.07
29716,2016-07-01,2017-07-01,17620,25,843.78
29717,2016-08-01,2017-08-01,26159,1,200
29718,2016-01-01,2016-12-31,4461,3,419.72
29719,2016-01-01,2016-12-31,1934,22,1534.14
29720,2016-07-01,2017-07-01,10554,48,974.24
29721,2016-12-01,2017-12-01,2236,30,880.24
29722,2016-01-01,2016-12-31,22814,30,880.24
29723,2016-07-01,2017-07-01,7840,20,799.15
29724,2016-05-01,2017-05-01,16818,2,677.26
29725,2016-07-01,2017-07-01,12893,30,1650.45
29726,2016-07-01,2017-07-01,22569,1,200
29727,2016-07-01,2017-07-01,25965,30,880.24
29728,2016-01-01,2016-12-31,10961,29,1091.82
29729,2016-07-01,2017-07-01,1958,6,558.35
29730,2016-01-01,2016-12-31,11124,9,639.44
29731,2016-12-01,2017-12-01,11427,85,1088.53
29732,2016-01-01,2016-12-31,25236,2,338.63
29733,2016-05-01,2017-05-01,569,34,905.27
29734,2016-01-01,2016-12-31,12888,173,3076.65
29735,2016-07-01,2017-07-01,9688,6,558.35
29736,2016-07-01,2017-07-01,12864,30,880.24
29737,2016-07-01,2017-07-01,19438,38,1159.4
29738,2016-04-01,2017-04-01,4516,10,660.52
29739,2016-01-01,2016-12-31,9897,42,1184.42
29740,2016-01-01,2016-12-31,5484,72,1319.17
29741,2016-01-01,2016-12-31,18800,30,1100.3
29742,2016-07-01,2017-07-01,3175,5,782.83
29743,2016-06-01,2017-06-01,1707,16,943.15
29744,2016-07-01,2017-07-01,12135,30,880.24
29745,2016-01-01,2016-12-31,25091,10,660.52
29746,2016-07-01,2017-07-01,7073,30,880.24
29747,2016-07-01,2017-07-01,26486,17,766.64
29748,2016-01-01,2016-12-31,6310,70,1312.12
29749,2016-07-01,2017-07-01,12788,6,558.35
29750,2016-07-01,2017-07-01,24340,30,880.24
29751,2016-01-01,2016-12-31,1780,30,880.24
29752,2016-06-01,2017-06-01,25772,30,1100.3
29753,2016-07-01,2017-07-01,10143,43,952.24
29754,2016-01-01,2016-12-31,19092,30,1760.48
29755,2016-07-01,2017-07-01,13007,2,338.63
29756,2016-07-01,2017-07-01,26210,48,974.24
29757,2016-04-01,2017-04-01,21950,24,835.61
29758,2016-11-01,2017-11-01,12476,14,1455.62
29759,2016-01-01,2016-12-31,21911,22,818.21
29760,2016-07-01,2017-07-01,7351,14,1455.62
29761,2016-01-01,2016-12-31,24415,22,1022.76
29762,2016-01-01,2016-12-31,9000,12,871.23
29763,2016-07-01,2017-07-01,16474,46,2414.32
29764,2016-07-01,2017-07-01,11781,9,639.44
29765,2016-01-01,2016-12-31,21557,13,712.99
29766,2016-07-01,2017-07-01,27075,2,338.63
29767,2016-07-01,2017-07-01,27155,35,1138.84
29768,2016-01-01,2016-12-31,8743,285,1330.5
29769,2016-01-01,2016-12-31,7849,60,1273.59
29770,2016-07-01,2017-07-01,5479,28,866.44
29771,2016-10-01,2017-10-01,6573,94,1108.66
29772,2016-01-01,2016-12-31,6155,37,922.18
29773,2016-07-01,2017-07-01,15993,11,679.58
29774,2016-01-01,2016-12-31,10469,24,835.61
29775,2016-07-01,2017-07-01,18943,45,961.33
29776,2016-06-01,2017-06-01,12439,19,788.89
29777,2016-09-01,2017-09-01,27514,31,886.8
29778,2016-07-01,2017-07-01,26245,29,1091.82
29779,2016-07-01,2017-07-01,16899,2,338.63
29780,2016-01-01,2016-12-31,315,34,905.27
29781,2016-02-01,2017-01-31,4245,170,1227.16
