company_id,address,country,state,company_type,industry_code,sector_code,locations,year_founded,employees,risk_zone,revenue,cost_of_revenue,legal_involvement,internet_complaints
25485,"1385 Broadway 19th Floor   New York NY, 10018",USA,NY,2,2280,2,1,2017,1,,3870.99,2810.69,0,2
25486,"1500 NW 118th Street    Des Moines IA, 50325",USA,IA,2,5241,5,3,2008,22,,1141.63,613.01,0,0
25487,"One Global View    Troy NY, 12180",USA,NY,2,4215,4,2,2013,70,,2584.20,2153.54,1,1
25488,"Two Meridian Crossings Suite 800   Minneapolis MN, 55423",USA,MN,2,8869,8,2,,6,,7360.27,6048.65,0,0
25489,"1100-112th Avenue NE Suite 100   Bellevue WA, 98004",USA,WA,2,2174,2,2,2011,15,,14987.48,13188.62,0,5
25490,"420 North Mary Avenue    Sunnyvale CA, 94086",USA,CA,2,6683,6,1,2015,35,,4212.03,2121.61,0,0
25491,"401 Congress Avenue Suite 2650   Austin TX, 78701",USA,TX,2,8993,8,1,2014,10,4,13631.47,13672.7,0,0
25492,"46871 Bayside Parkway    Fremont CA, 94538",USA,CA,2,4287,4,4,2017,22,1,1180.53,690.12,0,1
25493,"412 Mt. Kemble Avenue Suite 110C   Morristown NJ, 07960",USA,NJ,2,2364,2,1,2017,1,1,1400.85,777.56,0,0
25494,"157-159 Rue Anatole France    Levallois-perret , 92300",FRA,,2,9371,9,2,2017,,3,,,0,0
25495,"300 American Metro Boulevard Suite 155   Hamilton NJ, 08619",USA,NJ,2,0163,0,2,,66,5,4960.98,4498.07,1,3
25496,"Three Harbor Drive Suite 110   Sausalito CA, 94965",USA,CA,2,6044,6,3,,74,1,28212.95,16762.86,1,3
25497,"50 Howe Avenue    Millbury MA, 01527",USA,MA,2,2174,2,1,2017,,,,,0,0
25498,"400 Burradr Street Suite 1400   Vancouver BC, V6C 3G2",CAN,BC,2,0456,0,5,2002,141,,6189.41,6672.45,1,1
25499,"Gav-Yam Center No. 3 9 Shenkar Street   Herzliya , 46120",ISR,,2,4750,4,,2014,101,4,4264.66,4070.27,1,1
25500,"16415 Addison Road Suite 300   Addison TX, 75001",USA,TX,2,0456,0,9,2008,109,,6036.10,5470.33,0,0
25501,"150 Almaden Boulevard    San Jose CA, 95113",USA,CA,2,4215,4,1,2017,3,2,1176.46,1582.38,0,1
25502,"1585 Charleston Road    Mountain View CA, 94043",USA,CA,2,0163,0,3,2014,,4,,,1,1
25503,"2400 Research Boulevard Suite 200   Rockville MD, 20850",USA,MD,2,5057,5,5,2012,28,2,1069.35,721.38,0,7
25504,"11494 Luna Road Suite 100   Dallas TX, 75234-9421",USA,TX,2,0163,0,3,2011,72,3,8476.98,7017.55,0,0
25505,"450 East 96th Street Suite 300   Indianapolis IN, 46240",USA,IN,2,2535,2,2,2013,23,3,2700.92,2652.2,0,4
25506,"Six Concourse Parkway Suite 2700   Atlanta GA, 30328",USA,GA,2,4750,4,,2016,50,,2829.51,2380.47,1,1
25507,"7506 North Broadway Extension Suite 505   Oklahoma City OK, 73116",USA,OK,2,4116,4,2,,38,1,9872.05,8546.91,1,5
25508,"225 West Station Square Drive Suite 200   Pittsburgh PA, 15219",USA,PA,2,1178,1,1,2017,2,3,2580.09,2361.89,0,0
25509,"Forty 24th Street First Floor   Pittsburgh PA, 15222",USA,PA,2,9466,9,5,2012,58,,4143.81,3541.52,1,1
25510,"5720 Smetana Drive Suite 300   Minnetonka MN, 55343",USA,MN,2,4502,4,1,,58,5,5378.81,3536.78,1,1
25511,"6478 Putnam Ford Drive Suite 208   Woodstock GA, 30189",USA,GA,2,2760,2,1,,17,,8863.76,7113.32,0,2
25512,"16360 Monterey Road Suite 260   Morgan Hill CA, 95037",USA,CA,2,2989,2,,2017,31,,3153.81,2995.4,0,3
25513,"3330 Keller Springs Road Suite 205   Carrollton TX, 75006",USA,TX,2,0200,0,3,,69,4,9044.32,7306.1,1,3
25514,"2020 Research Park Drive Suite 110   Davis CA, 95618",USA,CA,2,7023,7,1,2017,10,3,2830.19,1311.01,0,1
25515,"1850 Gateway Drive    San Mateo CA, 94404",USA,CA,2,7104,7,3,2014,48,,11519.55,4508.41,0,0
25516,"4079 Governor Drive Suite 320   San Diego CA, 92122",USA,CA,2,6706,6,1,2016,16,,19808.61,11521.26,0,1
25517,"2100 Milvia Street    Berkeley CA, 94704",USA,CA,2,8568,8,2,2017,14,,2945.89,3133.54,0,3
25518,"1815 South Meyers Road    Oakbrook Terrace IL, 60181",USA,IL,2,2760,2,1,,25,,2317.19,2796.07,0,0
25519,"15400 Knoll Trail Drive Suite 330   Dallas TX, 75248",USA,TX,2,3458,3,2,2017,10,5,2173.78,1395.6,0,1
25520,"2850 Ocean Park Blvd    Santa Monica CA, 90405",USA,CA,2,6226,6,10,1997,,4,,,0,1
25521,"135 National Business Parkway    Annapolis Junction MD, 20701",USA,MD,2,9465,9,5,,,,,,0,3
25522,"210 North Tucker Boulevard Suite 350   St. Louis MO, 63101",USA,MO,2,5057,5,6,2011,22,,1102.18,524.08,0,0
25523,"325 North Kirkwood Road Suite 300   St. Louis MO, 63122",USA,MO,2,9180,9,5,2007,53,5,13431.26,11552.4,0,0
25524,"15195 NW Greenbrier Parkway    Beaverton OR, 97006",USA,OR,2,6683,6,3,,12,1,22936.67,13550.77,0,0
25525,"2801 Network Boulevard Suite 210   Frisco TX, 75034",USA,TX,2,8867,8,2,2011,14,,8823.10,9167.07,0,4
25526,"9737 Washingtonian Boulevard Suite 350   Gaithersburg MD, 20878",USA,MD,2,1173,1,1,2016,13,,3055.01,1884.28,0,1
25527,"560 Rochester Street    Ottawa ON, K1S 5K2",CAN,ON,2,8869,8,4,2017,,2,,,0,2
25528,"222 Merchandise Mart Plaza Suite 900   Chicago IL, 60654-1105",USA,IL,2,7635,7,1,2017,3,,11447.22,5125.13,0,1
25529,"2207 Bridgepointe Parkway    San Mateo CA, 94404",USA,CA,2,6706,6,4,2013,115,4,19531.33,11573.04,0,1
25530,"7601 Interactive Way    Indianapolis IN, 46278",USA,IN,2,9371,9,5,2002,60,,3601.56,3094.77,0,0
25531,"5520 Trabuco Road    Irvine CA, 92618",USA,CA,2,1071,1,2,,46,2,2579.79,1781.57,0,0
25532,"2252 Welsch Industrial Ct Building A   St Louis MO, 63146",USA,MO,2,2307,2,1,2015,,,,,0,0
25533,"2291 Wood Oak Drive    Herndon VA, 20171-2823",USA,VA,2,7234,7,4,2005,130,,6792.32,2372.84,0,3
25534,"PO Box 390353    Minneapolis MN, 55439",USA,MN,2,2379,2,1,2017,5,2,3834.81,3842.51,0,0
25535,"8989 North Deerwood Drive    Milwaukee WI, 53223",USA,WI,2,0264,0,1,2016,2,,4541.55,3746.45,0,0
25536,"6727 185th Ave NE    Redmond WA, 98052",USA,WA,2,4932,4,4,,46,5,2194.38,3077.29,0,0
25537,"880 Winter Street Building 4 Waltham Woods  Waltham MA, 02451",USA,MA,2,4410,4,4,,125,,3211.63,2012.01,1,2
25538,"7250 Redwood Boulevard Suite 300   Novato CA, 94945",USA,CA,2,4479,4,1,2016,7,5,1182.57,492.8,1,3
25539,"4140 Dublin Boulevard Suite 400   Dublin CA, 94568",USA,CA,2,2535,2,2,2017,10,3,5777.48,5276.47,0,0
25540,"Vision Building 9th Floor No 39 Xueyuanlu Haidian District Beijing , 100191",CHN,,2,2364,2,1,2017,6,,637.31,1487.92,0,1
25541,"13160 Mindanao Way Suite 350   Marina del Rey CA, 90292",USA,CA,2,2174,2,2,2011,,5,,,0,0
25542,"100 Locke Drive    Marlborough MA, 01752",USA,MA,2,9466,9,3,2011,,3,,,0,0
25543,"50 Datastream Plaza    Greenville SC, 29605",USA,SC,2,9149,9,4,2017,27,,1457.55,1137.84,0,0
25544,"9400 Key West Avenue    Rockville MD, 20850",USA,MD,2,1071,1,3,2017,6,2,2768.64,2098.74,0,0
25545,"One Campus Martius    Detroit MI, 48226",USA,MI,2,2535,2,4,2005,65,,5752.26,5032.86,0,3
25546,"120 Old Post Road    Rye NY, 10580",USA,NY,2,5956,5,1,2016,10,,672.26,216.65,0,7
25547,"3131 Zanker Road    San Jose CA, 95134",USA,CA,2,8568,8,3,,16,,3091.96,2937.58,1,3
25548,"11190 Sunrise Valley Drive Suite 700   Reston VA, 20191",USA,VA,2,4410,4,4,2013,70,3,1084.66,355.59,0,1
25549,"5038 N Parkway Suite 100   Calabasas CA, 91302",USA,CA,2,7867,7,1,2014,6,,2252.18,725.83,0,1
25550,"2105 Hamilton Avenue Suite 140   San Jose CA, 95125",USA,CA,2,5645,5,4,2005,57,,1205.99,687.26,0,0
25551,"10 Zarhin Street    Ra’anana , 43000",ISR,,2,3366,3,3,2011,10,,1541.32,1453.83,0,1
25552,"2510 North Red Hill Avenue Suite 230   Santa Ana CA, 92705",USA,CA,2,6973,6,5,,102,,24992.32,14972.55,0,0
25553,"5020 Franklin Dr    Pleasanton CA, 94588",USA,CA,2,2174,2,2,2013,,4,,,0,6
25554,"9810 Ashton Road    Philadelphia PA, 19114",USA,PA,2,7523,7,1,2015,5,,13415.02,5626.98,0,6
25555,"601 West Cordova Street Suite 490   Vancouver BC, V6B 1G1",CAN,BC,2,2070,2,5,,30,,1367.32,1673.21,0,5
25556,"5 Concourse Parkway Suite 850   Atlanta GA, 30328",USA,GA,2,3366,3,1,2015,8,,603.72,194.57,0,2
25557,"Tengda Plaza 35th Floor No. 168 Xizhimenwai Street  Beijing , 100044",CHN,,2,9465,9,1,,4,,5091.95,5357.49,0,2
25558,"Bayshill Road Hadley House   Cheltenham , GL50 3AW",GBR,,2,2989,2,2,2013,14,4,2435.85,3430.26,0,2
25559,"Two Federal Street    Billerica MA, 01821",USA,MA,2,2989,2,1,2016,2,,5400.09,4333.3,0,0
25560,"1700 Westlake Avenue North Suite 500   Seattle WA, 98109-3044",USA,WA,2,2174,2,1,2014,5,3,10213.70,8678.46,0,3
25561,"13 Zarchin Street    Raanana , 43662",ISR,,2,5494,5,3,2014,28,,615.81,603.71,0,1
25562,"5550 Scotts Valley Drive    Scotts Valley CA, 95066",USA,CA,2,7887,7,4,,66,,31252.09,12602.99,0,10
25563,"9440 Old Katy Road Suite 100   Houston TX, 77055",USA,TX,2,8568,8,1,,26,,6300.31,6102.76,0,1
25564,"630 Third Avenue    New York NY, 10017",USA,NY,2,6044,6,5,,179,,50843.68,30561.05,1,1
25565,"14320 NE 21st Street    Bellevue WA, 98007",USA,WA,2,4287,4,3,,,,,,0,2
25566,"4115 Sherbrooke Street West Suite 500   Westmount QC, H3Z 1B1",CAN,QC,2,9142,9,1,2014,5,,2560.08,2332.25,0,6
25567,"Technopark 2 Werner-von-Siemens-Ring 20 Grasbrunn  Munich , 85630",DEU,,2,7023,7,3,,66,,4378.80,2442.06,0,0
25568,"100 Century Center Court Suite 650   San Jose CA, 95112",USA,CA,2,8993,8,,,46,3,6012.34,5883.53,0,1
25569,"2121 North California Boulevard Suite 600   Walnut Creek CA, 94596-3572",USA,CA,2,0163,0,3,,82,,17789.40,14510.19,1,1
25570,"2001 Junipero Serra Boulevard    Daly City CA, 94014",USA,CA,2,2174,2,1,2017,1,2,549.48,695.88,1,1
25571,"19840 Pioneer Ave    Torrance CA, 90503",USA,CA,2,9466,9,1,2017,2,2,2915.20,2527.79,0,1
25572,"174 Middlesex Turnpike    Bedford MA, 01730",USA,MA,2,2364,2,1,2017,1,,4838.33,4304.48,0,0
25573,"2107 CityWest Boulevard Building 2   Houston TX, 77042-3051",USA,TX,2,5345,5,4,,22,2,1079.84,348.01,0,3
25574,"One Franklin Parkway Building 910   San Mateo CA, 94403",USA,CA,2,6706,6,25,,,,,,0,0
25575,"1532 SW Morrison Street Suite 200   Portland OR, 97205",USA,OR,2,6226,6,20,,121,1,5895.29,3193.18,0,1
25576,"505 Fifth Avenue South Suite 500   Seattle WA, 98104",USA,WA,2,1178,1,3,2011,46,,5252.24,3726.23,0,0
25577,"160 Graveline Street Saint-Laurent   Montreal QC, H4T 1R7",CAN,QC,2,5645,5,1,2017,1,,961.63,841.53,0,0
25578,"3060 Williams Drive    Fairfax VA, 22031",USA,VA,2,5345,5,,,,,,,0,1
25579,"40 Valley Stream Parkway    Malvern PA, 19355",USA,PA,2,7867,7,5,2017,38,,10636.53,4440.46,0,0
25580,"4701 Tahoe Boulevard Building A   Mississauga ON, L4W 0B5",CAN,ON,2,2764,2,1,,16,4,3671.76,4702.57,0,1
25581,"235 Montgomery Street Suite 956   San Francisco CA, 94104",USA,CA,2,8275,8,3,,22,,22242.37,20979.99,0,0
25582,"3015 Windward Plaza Windward Fairways Ii   Alpharetta GA, 30202",USA,GA,2,1515,1,4,,59,,17239.44,12205.48,0,1
25583,"400 Gold SW Suite 1000   Albuquerque NM, 87102",USA,NM,2,2307,2,3,2017,21,1,1732.59,1493.95,0,0
25584,"7887 East Belleview Avenue Suite 820   Englewood CO, 80111",USA,CO,2,8869,8,3,2014,,,,,1,1
25585,"1080 Marina Village Parkway    Alameda CA, 94501",USA,CA,2,1071,1,4,2017,59,,2216.12,1696.9,0,3
25586,"2880 Scott Boulevard    Santa Clara CA, 95052-8013",USA,CA,2,9466,9,2,2017,11,3,1496.80,1815.94,0,1
25587,"28 Wells Avenue    Yonkers NY, 10701",USA,NY,2,7887,7,4,,62,,5238.76,1973.03,0,4
25588,"1 Cabot Road Suite 220   Hudson MA, 01749",USA,MA,2,0163,0,1,2017,5,1,2736.77,2189.64,1,2
25589,"515 Post Oak Boulevard Suite 1200   Houston TX, 77027",USA,TX,2,5057,5,4,2005,46,,1523.18,490.89,0,0
25590,"5845 Richmond Highway Suite 400   Alexandria VA, 22303",USA,VA,2,1178,1,1,2017,2,,5555.02,3788.37,0,0
25591,"5775 Flatiron Parkway Suite 230   Boulder CO, 80301",USA,CO,2,4215,4,2,,94,3,6189.08,4672.77,1,6
25592,"480 Pleasant Street    Lee MA, 01238",USA,MA,2,2379,2,5,2002,60,,2995.53,3320.07,0,1
25593,"45 Danbury Road    Wilton CT, 06897",USA,CT,2,4287,4,1,2016,17,,1624.95,1595.67,1,3
25594,"366 White Spruce Boulevard    Rochester NY, 14623",USA,NY,2,5494,5,3,2017,14,,1338.96,436.66,0,1
25595,"100 Sunnyside Boulevard    Woodbury NY, 11797",USA,NY,2,0456,0,1,,29,5,9252.21,8335.13,0,4
25596,"817 East Gate Drive Suite 101   Mount Laurel NJ, 08054",USA,NJ,2,5085,5,1,2016,4,,2502.01,1479.99,0,1
25597,"2103 CityWest Boulevard    Houston TX, 77042",USA,TX,2,8993,8,1,2016,1,1,4838.24,5065.22,0,0
25598,"50 West Liberty Street Suite 880   Reno NV, 89501",USA,NV,2,5645,5,1,2014,10,,991.72,319.61,0,1
25599,"2211 Elliot Avenue Suite 601   Seattle WA, 98121",USA,WA,2,2764,2,4,2017,27,,2072.20,1689.11,0,1
25600,"7615 Golden Triangle Drive Suite M   Eden Prairie MN, 55344-3848",USA,MN,2,8867,8,5,2007,59,,9173.03,7983,0,1
25601,"333 West Santa Clara Street Suite 716   San Jose CA, 95113-1716",USA,CA,2,6683,6,5,,182,,51930.15,31552.92,0,4
25602,"406 West 10600 South Suite 610   Salt Lake City UT, 84095",USA,UT,2,2364,2,4,2013,21,3,5400.64,5003.52,0,0
25603,"Building 1 Lane 666 Zhangheng Road Pudong New Area Shanghai , 201203",CHN,,2,8275,8,2,2011,,,,,0,1
25604,"No. 3 Building 11th Floor 700 Yishan Road  Shanghai , 200233",CHN,,2,2307,2,4,,12,5,6303.87,7325.11,0,5
25605,"1 Motorola Plaza    Holtsville NY, 11742-1300",USA,NY,2,9371,9,1,2014,,2,,,0,1
25606,"5755 Oberlin Drive Suite 204   San Diego CA, 92121",USA,CA,2,4116,4,3,,,,,,1,3
25607,"6365 Carlson Drive    Eden Prairie MN, 55346",USA,MN,2,8568,8,2,2017,6,5,3631.60,3830.65,0,3
25608,"4849 Alpha Road    Dallas TX, 75244",USA,TX,2,6044,6,5,,125,2,6047.71,3313.09,0,0
25609,"44084 Riverside Parkway Landsdowne Business Center   Leesburg VA, 22075",USA,VA,2,9142,9,1,2016,2,5,1892.67,1164.58,0,3
25610,"6815 Flanders Drive Suite 210   San Diego CA, 92121",USA,CA,2,1515,1,6,,35,,7569.11,5044.29,0,0
25611,"Point 3 Haywood Road   Warwick , CV34 5AH",GBR,,2,1173,1,1,2017,8,,1485.46,987.55,0,1
25612,"1074 North Orange Avenue    Sarasota FL, 34236",USA,FL,2,5645,5,1,2014,10,,3376.80,1531.79,0,4
25613,"470 Granville Street Suite 628   Vancouver BC, V6C 1V5",CAN,BC,2,9466,9,2,2015,11,3,1464.47,2326.06,0,2
25614,"6101 Variel Avenue    Woodland Hills CA, 91367",USA,CA,2,7104,7,6,2005,158,3,14316.50,6080.76,0,1
25615,"2600 N. Longview Street    Kilgore TX, 75662",USA,TX,2,8501,8,3,2011,,5,,,0,1
25616,"One Bridge Plaza Suite 100   Fort Lee NJ, 07024",USA,NJ,2,5645,5,1,2016,5,,6585.02,2922.41,0,1
25617,"6625 The Corners Parkway Suite 100   Norcross GA, 30092",USA,GA,2,8275,8,4,,22,,35936.71,33442.83,0,3
25618,"1865 Lundy Avenue    San Jose CA, 95131",USA,CA,2,0163,0,5,2007,118,,4908.46,3851.64,1,1
25619,"6000 SW Meadows Road Suite 200   Lake Oswego OR, 97035",USA,OR,2,0200,0,3,2017,30,5,4888.00,3812.62,0,2
25620,"2540 Route 130    Cranbury NJ, 08512",USA,NJ,2,4502,4,1,2015,31,,1264.61,1369.06,0,0
25621,"600 Mountain Avenue    New Providence NJ, 07974",USA,NJ,2,5314,5,1,,10,,2187.91,930.79,0,0
25622,"141 Rodeo Drive    Edgewood NY, 11717",USA,NY,2,5085,5,4,2017,,,,,0,5
25623,"3950 Dow Road    Melbourne FL, 32934",USA,FL,2,8568,8,2,2013,31,,4777.84,4701.24,0,0
25624,"2 Wisconsin Circle Suite 700   Chevy Chase MD, 20815",USA,MD,2,5645,5,1,,26,2,1033.41,1008.85,0,0
25625,"200 Precision Road    Horsham PA, 19044",USA,PA,2,5241,5,5,2002,72,,1222.92,1204.26,1,1
25626,"5800 Innovation Drive    Dublin OH, 43016",USA,OH,2,9466,9,1,2015,12,,2491.78,1173.38,0,4
25627,"12331 Riata Trace Parkway    Austin TX, 78727-6419",USA,TX,2,5345,5,1,,18,5,3578.05,2081.02,0,1
25628,"16450 Los Gatos Boulevard Suite 207   Los Gatos CA, 95032",USA,CA,2,8993,8,2,2015,4,2,11119.96,10858.37,0,2
25629,"3099 Orchard Drive    San Jose CA, 95134",USA,CA,2,2280,2,1,2017,1,,1362.74,600.93,0,7
25630,"130 Holger Way    San Jose CA, 95134",USA,CA,2,0550,0,6,,117,4,29063.55,24214.42,1,1
25631,"45 Oser Avenue    Hauppauge NY, 11788",USA,NY,2,5241,5,1,2017,1,,717.70,231.3,0,1
25632,"405 Lexington Avenue 33rd Floor   New York NY, 10174",USA,NY,2,2364,2,3,2014,,3,,,0,1
25633,"110-4020 Viking Way    Richmond BC, V6V 2L4",CAN,BC,2,4410,4,1,,,,,,0,0
25634,"6650 Lusk Boulevard Suite B100   San Diego CA, 92121",USA,CA,2,7635,7,,2015,48,,3327.85,1606.02,0,0
25635,"2nd Floor-1 No 16 Jian Ba Road Jhonghe   Taipei , 235",TWN,,2,2174,2,1,2014,11,,8837.88,10071.28,0,0
25636,"9 Northeastern Boulevard    Salem NH, 03079",USA,NH,2,5057,5,1,2016,10,,477.41,271.66,0,3
25637,"2560 55th Street    Boulder CO, 80301",USA,CO,2,2760,2,1,,1,2,3790.61,3226.51,0,0
25638,"47823 Westinghouse Drive    Fremont CA, 94539",USA,CA,2,9465,9,3,2017,,2,,,0,1
25639,"101 Hudson Street    Jersey City NJ, 07302",USA,NJ,2,2174,2,6,,61,5,6911.02,5930.02,0,5
25640,"49 Wireless Boulevard    Hauppauge NY, 11788",USA,NY,2,1071,1,5,2012,112,3,3074.88,1664.61,0,0
25641,"Building 1 39/5, 3-ya Tverskaya-Yamskaya street   Moscow , 125047",RUS,,2,9149,9,1,2017,1,,6752.46,5980.07,0,1
25642,"60 Renfrew Drive Suite 100   Markham ON, L3R OE1",CAN,ON,2,7867,7,4,2013,,,,,0,0
25643,"30 Leek Crescent Suite 103   Richmond Hill ON, L4B 4N4",CAN,ON,2,3833,3,5,2002,48,,2813.96,2358.05,0,1
25644,"6085 State Farm Drive    Rohnert Park CA, 94928",USA,CA,2,8869,8,2,2013,19,4,10613.58,9268.06,0,0
25645,"25 Dan Road    Canton MA, 02021",USA,MA,2,9465,9,6,2005,,,,,0,4
25646,"6001 Shellmound street 4th Floor   Emeryville CA, 94608-1924",USA,CA,2,6044,6,2,2017,32,,6243.23,3046.97,0,1
25647,"3901 Liberty Street    Aurora IL, 60504",USA,IL,2,4215,4,2,2013,70,1,4242.00,3557.02,0,0
25648,"5555 Triangle Parkway    Norcross GA, 30092",USA,GA,2,5314,5,2,2011,22,,5413.84,2078.49,0,0
25649,"1009 Commerce Park Drive    Oak Ridge TN, 37830",USA,TN,2,2535,2,1,2014,10,4,9978.54,9705.2,0,0
25650,"550 Water Street Suite 937   Jacksonville FL, 32202",USA,FL,2,2070,2,2,2017,6,5,7504.98,6540.94,0,0
25651,"355 Marcus Boulevard    Hauppauge NY, 11788",USA,NY,2,8275,8,1,,8,,2799.71,2278.28,0,0
25652,"6307 Carpinteria Avenue    Carpinteria CA, 93013",USA,CA,2,3458,3,3,,9,3,4577.41,2808.99,1,5
25653,"30 Hasivim Street    Petach Tikva , 4959388",ISR,,2,3366,3,1,2015,1,,1940.30,1738.33,0,2
25654,"47436 Fremont Boulevard    Fremont CA, 94538",USA,CA,2,4750,4,5,2002,139,,1316.45,1422.69,0,1
25655,"One Symbol Plaza    Holtsville NY, 11742-1300",USA,NY,2,8867,8,1,2016,1,,3925.17,3183.99,0,0
25656,"35 Nutmeg Drive    Trumbull CT, 06611",USA,CT,2,8568,8,2,2013,18,1,11608.62,11147.19,0,0
25657,"100 William Street 8th Floor   New York NY, 10038",USA,NY,2,7635,7,1,,,1,,,0,0
25658,"5600 Parkwood Way Unit 505   Richmond BC, V6V 2M2",CAN,BC,2,2379,2,5,,,5,,,0,0
25659,"191 West 5200 North    Provo UT, 84604",USA,UT,2,2070,2,3,2008,42,,6743.16,5795.81,0,1
25660,"101 S.E. 25th Avenue    Mineral Wells TX, 76067",USA,TX,2,4502,4,4,2005,130,,2119.61,1881.65,0,0
25661,"1344 Crossman Avenue    Sunnyvale CA, 94089",USA,CA,2,2764,2,1,2014,15,,4387.11,3664.73,0,1
25662,"6509 Windcrest Drive Suite 160   Plano TX, 75024",USA,TX,2,4215,4,1,2015,29,4,3944.27,2729.85,1,1
25663,"2450 Walsh Avenue    Santa Clara CA, 95051",USA,CA,2,6973,6,1,,45,,8552.62,4117.54,0,1
25664,"5 Columbia Road    Somerville NJ, 08876",USA,NJ,2,6683,6,5,2007,115,,8761.52,4503.7,0,0
25665,"870 Harbour Way South    Richmond CA, 94804-3613",USA,CA,2,8568,8,2,,11,1,4148.50,3521.76,0,0
25666,"2211 Lapoor Road    Flint MI, 48503",USA,MI,2,2174,2,5,2002,69,,4426.85,3381.86,0,0
25667,"1800 Millrace Drive    Eugene OR, 97403",USA,OR,2,0782,0,15,2017,74,,5084.80,4071.11,1,1
25668,"One Eagle Square Suite 509   Concord NH, 03301",USA,NH,2,5494,5,3,,17,,913.89,654.05,1,3
25669,"55 West Trimble Road    San Jose CA, 95131-1013",USA,CA,2,3458,3,,2013,24,4,2855.98,2948.32,0,6
25670,"3541 Gateway Boulevard    Fremont CA, 94538",USA,CA,2,8867,8,1,2016,4,,15939.79,15004,0,2
25671,"3245 146th Place SE    Bellevue WA, 98007",USA,WA,2,3366,3,1,2014,,3,,,0,1
25672,"14312 Franklin Ave    Tustin CA, 92781",USA,CA,2,9371,9,2,2013,30,,4413.27,3530.5,1,4
25673,"609 Cheek Sparger Road Suite 300   Colleyville TX, 76034",USA,TX,2,4502,4,2,2017,12,3,3030.17,2410.33,0,0
25674,"639 North Rosemead Boulevard    Pasadena CA, 91107",USA,CA,2,2280,2,1,2016,,4,,,0,0
25675,"25 Eastmans Road    Parsippany NJ, 07054",USA,NJ,2,7023,7,1,,,2,,,0,1
25676,"488 Main Avenue    Norwalk CT, 06851",USA,CT,2,4116,4,3,2011,65,,1451.03,1210.94,0,1
25677,"One Possumtown Road    Piscataway NJ, 08854-2103",USA,NJ,2,2379,2,1,,22,,1215.25,1200.63,0,2
25678,"9525 SW Gemini Drive    Beaverton OR, 97008",USA,OR,2,6973,6,4,,134,,9364.97,5338.36,0,0
25679,"7 Technology Park Drive    Westford MA, 01886",USA,MA,2,5956,5,3,2014,14,,4477.45,2731.42,0,1
25680,"7020 Dorsey Road    Hanover MD, 21076",USA,MD,2,4410,4,1,2017,10,2,634.02,304.83,1,3
25681,"16000 Table Mountain Parkway    Golden CO, 80403",USA,CO,2,4932,4,1,2016,,,,,1,4
25682,"81 Wyman Street    Waltham MA, 02454-9046",USA,MA,2,3458,3,2,,17,2,2344.60,1762.61,0,0
25683,"702 - 43rd Street East    Saskatoon SK, S7K 3T9",CAN,SK,2,9465,9,6,2005,39,,7848.38,8951.58,0,5
25684,"2001 North Janice Avenue    Melrose Park IL, 60160",USA,IL,2,5956,5,4,,,,,,0,0
25685,"15884 Gaither Drive    Gaithersburg MD, 20877",USA,MD,2,6973,6,1,2015,16,,19779.65,12449.47,0,2
25686,"One Parlex Place    Methuen MA, 01844",USA,MA,2,4479,4,3,2017,65,,4572.72,3615.87,0,0
25687,"1611 Headway Circle Building 2   Austin TX, 78754",USA,TX,2,2764,2,4,2009,50,,2252.74,2644.05,0,0
25688,"14192 Franklin Avenue    Tustin CA, 92780",USA,CA,2,4932,4,1,,74,,931.02,864.01,1,3
25689,"1700 Jay Ell Drive Suite 200   Richardson TX, 75081",USA,TX,2,8275,8,1,,,,,,0,5
25690,"3385 Scott Boulevard    Santa Clara CA, 95054",USA,CA,2,9142,9,2,2011,22,,1932.58,1336.21,0,1
25691,"901 South Federal Highway Suite 300   Fort Lauderdale FL, 33316",USA,FL,2,4410,4,2,2017,6,,6928.19,5574.47,0,0
25692,"12000 East Skelly Drive    Tulsa OK, 74128",USA,OK,2,2174,2,1,2017,5,,2769.08,2410.6,0,6
25693,"26650 Aliso Viejo Parkway    Aliso Viejo CA, 92656",USA,CA,2,7023,7,3,2014,24,4,13565.34,5518.32,0,1
25694,"Laurel Brook Road    Middlefield CT, 06455",USA,CT,2,2535,2,1,,30,,2895.11,3001.45,0,2
25695,"1220 North Simon Circle    Anaheim CA, 92806",USA,CA,2,0550,0,6,2017,51,,1824.04,1581.75,0,0
25696,"41 Research Way    East Setauket NY, 11733",USA,NY,2,8275,8,,2012,36,,25200.32,23004.91,0,3
25697,"2401 West Grandview Road    Phoenix AZ, 85023",USA,AZ,2,8568,8,3,2014,,4,,,0,1
25698,"101 South Hanley Road Suite 1800   St. Louis MO, 63105",USA,MO,2,5085,5,3,,16,,699.22,482.41,0,0
25699,"1299 Commerce Drive    Richardson TX, 75081",USA,TX,2,5345,5,1,2017,1,,832.01,729.91,0,1
25700,"901 Hensley Lane    Wylie TX, 75098",USA,TX,2,8568,8,1,,18,,10841.81,10578.23,0,0
25701,"1102 15th Street SW Suite 102   Auburn WA, 98001-6509",USA,WA,2,0456,0,12,1993,130,,13265.52,10098.93,0,2
25702,"45 Columbia Road    Somerville NJ, 08876-3576",USA,NJ,2,9142,9,1,2016,6,,1810.62,1678.66,0,0
25703,"173 Dufferin Street Suite 200   Toronto ON, M6K 3H7",CAN,ON,2,4479,4,3,2017,26,,1368.01,1959.82,0,1
